Unnamed: 0,Year,Race Name,Driver ID,Constructor Name,Grid Position,Final Position,Fastest Lap Time,Points,Status,Number of Laps,Lap,Duration,Weather,Temperature (°C),Humidity (%),Wind Speed (m/s),Rain (mm),Pit Stops
9691,2019,Br,al,To,9.0,12.0,90.872,0.0,Finished,52.0,13.0,28.954,No rain,4.18,97,2.28,0.0,1
14413,2022,Si,ru,Me,0.0,14.0,106.458,0.0,+2 Laps,57.0,51.0,29.893,No rain,26.92,87,1.03,0.0,4
5844,2023,Mo,ts,Al,9.0,15.0,77.68,0.0,+2 Laps,76.0,53.0,33.706,No rain,11.92,73,3.6,0.0,1
15145,2024,Au,pi,Mc,7.0,2.0,68.697,18.0,Finished,71.0,25.0,20.978,No rain,-2.06,86,1.54,0.0,1
4394,2023,Au,no,Mc,4.0,4.0,68.739,12.0,Finished,71.0,2.0,18.076,No rain,-2.06,86,1.54,0.0,2
5873,2019,Hu,ma,,,,,,DNF,,67.0,21.164,No rain,1.26,70,3.09,0.0,2
16776,2024,Au,pi,Mc,5.0,4.0,80.199,12.0,Finished,58.0,39.0,18.533,No rain,17.76,67,0.89,0.0,2
17819,2021,It,ma,Ha,16.0,16.0,87.202,0.0,DNF,41.0,39.0,30.917,Rain,5.0,87,0.45,1.0,3
10610,2023,Un,ga,Al,7.0,6.0,100.412,8.0,Finished,56.0,37.0,24.880,Rain,17.84,85,3.09,0.0,2
13560,2022,Fr,ke,,,,,,DNF,,18.0,36.403,No rain,8.64,77,3.73,0.1,2
4348,2022,It,la,Wi,10.0,15.0,86.798,0.0,+1 Lap,52.0,15.0,26.782,Rain,5.0,87,0.45,1.0,2
17734,2021,Ba,st,As,10.0,10.0,94.865,1.0,Finished,56.0,28.0,25.525,No rain,21.05,72,5.45,0.0,2
9863,2021,Fr,ts,Al,0.0,13.0,98.98,0.0,+1 Lap,52.0,15.0,30.226,No rain,8.64,77,3.73,0.1,1
11026,2024,Az,st,As,13.0,19.0,108.148,0.0,DNF,45.0,1.0,21.123,Rain,4.97,75,12.35,0.0,2
15957,2022,Si,ru,Me,0.0,14.0,106.458,0.0,+2 Laps,57.0,41.0,33.211,No rain,26.92,87,1.03,0.0,4
15332,2021,Ab,ha,Me,2.0,2.0,86.615,18.0,Finished,58.0,14.0,21.595,No rain,21.1,68,2.06,0.0,1
5150,2020,70,le,Fe,8.0,4.0,90.552,12.0,Finished,52.0,18.0,29.419,No rain,4.18,97,2.28,0.0,1
10285,2022,Du,ke,,,,,,DNF,,34.0,23.710,No rain,1.59,88,3.6,0.0,2
9287,2023,It,no,Mc,9.0,8.0,86.144,4.0,Finished,51.0,22.0,23.727,Rain,5.0,87,0.45,1.0,1
8771,2021,Au,ga,Al,6.0,9.0,68.146,2.0,Finished,71.0,13.0,22.564,No rain,-2.06,86,1.54,0.0,2
973,2020,Po,ra,,,,,,DNF,,11.0,29.061,No rain,10.33,88,1.9,0.0,1
4299,2020,Tu,ra,,,,,,DNF,,1.0,30.623,No rain,5.13,81,2.59,0.0,3
3653,2023,Au,ts,Al,12.0,10.0,81.789,1.0,Finished,58.0,8.0,15:31.820,No rain,17.76,67,0.89,0.0,1
5872,2022,Be,le,Fe,15.0,6.0,109.984,8.0,Finished,44.0,3.0,24.198,Rain,-1.91,100,2.57,0.0,2
4838,2024,Sã,ha,Me,14.0,10.0,82.041,1.0,Finished,69.0,27.0,25.205,No rain,21.25,86,4.63,0.0,2
7598,2022,Br,ts,Al,13.0,14.0,93.832,0.0,Finished,52.0,1.0,50:11.861,No rain,4.18,97,2.28,0.0,2
7377,2019,Ch,ve,Fe,3.0,3.0,94.836,15.0,Finished,56.0,35.0,22.316,No rain,2.99,75,4.0,0.0,2
3036,2023,Hu,pe,,,,,,DNF,,42.0,20.880,No rain,1.26,70,3.09,0.0,2
13597,2020,Tu,pe,,,,,,DNF,,10.0,25.163,No rain,5.73,65,4.63,0.0,1
3088,2022,Au,st,As,19.0,12.0,83.592,0.0,Finished,58.0,23.0,20.402,No rain,17.76,67,0.89,0.0,3
10104,2020,Au,gi,Al,18.0,9.0,68.79599999999999,2.0,Finished,71.0,25.0,23.659,No rain,-2.06,86,1.54,0.0,2
7195,2023,Hu,pe,,,,,,DNF,,42.0,20.880,No rain,1.26,70,3.09,0.0,2
8937,2022,Be,sa,Fe,1.0,3.0,111.977,15.0,Finished,44.0,25.0,22.750,Rain,-1.91,100,2.57,0.0,2
7464,2023,Sã,ha,Me,5.0,8.0,74.739,4.0,Finished,71.0,2.0,23:26.375,No rain,21.25,86,4.63,0.0,2
2825,2023,Un,no,Mc,2.0,2.0,99.985,18.0,Finished,56.0,34.0,23.361,Rain,17.84,85,3.09,0.0,2
6330,2023,Sã,ru,Me,8.0,15.0,74.934,0.0,DNF,57.0,1.0,20.449,No rain,21.25,86,4.63,0.0,2
10,2021,Po,ve,As,10.0,13.0,82.416,0.0,+1 Lap,65.0,2.0,21.398,No rain,10.33,88,1.9,0.0,2
5868,2023,Be,ts,Al,11.0,10.0,111.394,1.0,Finished,44.0,9.0,22.610,Rain,-1.91,100,2.57,0.0,2
1426,2020,Au,bo,Me,1.0,1.0,67.657,25.0,Finished,71.0,26.0,21.937,No rain,-2.06,86,1.54,0.0,2
16346,2021,Me,le,Fe,8.0,5.0,80.66499999999999,10.0,Finished,71.0,30.0,22.085,No rain,23.88,23,4.12,0.0,1
15904,2023,Me,al,Wi,14.0,9.0,82.773,2.0,Finished,71.0,33.0,23.680,No rain,23.88,23,4.12,0.0,1
16142,2023,Sp,ru,Me,12.0,3.0,77.875,15.0,Finished,66.0,25.0,22.275,No rain,9.61,85,3.09,0.0,1
4814,2024,Un,ma,,,,,,DNF,,25.0,24.228,Rain,17.84,85,3.09,0.0,1
17322,2024,Ca,sa,Fe,12.0,16.0,78.957,0.0,DNF,52.0,43.0,24.125,No rain,-4.97,57,6.69,0.0,2
13010,2024,Un,hu,,,,,,DNF,,27.0,24.500,Rain,17.84,85,3.09,0.0,1
2784,2023,Un,no,Mc,2.0,2.0,99.985,18.0,Finished,56.0,34.0,23.361,Rain,17.84,85,3.09,0.0,2
12425,2022,Du,ga,Al,11.0,11.0,75.16499999999999,0.0,Finished,72.0,32.0,18.700,No rain,1.59,88,3.6,0.0,2
10030,2022,Au,bo,Al,12.0,8.0,81.651,4.0,Finished,58.0,22.0,18.413,No rain,17.76,67,0.89,0.0,1
1344,2022,Ca,bo,Al,11.0,7.0,77.01,6.0,Finished,70.0,49.0,26.089,No rain,-4.97,57,6.69,0.0,1
14320,2021,Em,ma,,,,,,DNF,,33.0,27:01.361,Rain,4.34,96,2.91,1.33,2
372,2023,Au,pi,Mc,13.0,16.0,69.862,0.0,+1 Lap,70.0,2.0,17.324,No rain,-2.06,86,1.54,0.0,1
909,2024,Ch,pe,,,,,,DNF,,23.0,22.371,No rain,2.99,75,4.0,0.0,2
3399,2020,Sp,la,Wi,19.0,18.0,82.03,0.0,+2 Laps,64.0,28.0,22.322,No rain,9.61,85,3.09,0.0,1
496,2023,Au,al,Wi,10.0,11.0,69.56,0.0,Finished,71.0,14.0,21.562,No rain,-2.06,86,1.54,0.0,2
13553,2019,Mo,hu,,,,,,DNF,,9.0,25.532,No rain,11.92,73,3.6,0.0,1
13876,2019,Ch,ma,,,,,,DNF,,34.0,22.365,No rain,2.99,75,4.0,0.0,2
5302,2022,Mo,ts,Al,11.0,17.0,75.334,0.0,+1 Lap,63.0,21.0,26.021,No rain,11.92,73,3.6,0.0,2
13110,2022,Az,ru,Me,5.0,3.0,107.177,15.0,Finished,51.0,33.0,20.527,Rain,4.97,75,12.35,0.0,2
1244,2023,Sa,al,Wi,17.0,19.0,95.567,0.0,DNF,27.0,17.0,21.397,No rain,26.03,53,2.06,0.0,1
4365,2021,Po,le,Fe,8.0,6.0,81.496,8.0,Finished,66.0,2.0,21.323,No rain,10.33,88,1.9,0.0,2
13977,2021,Ru,st,As,7.0,11.0,100.464,0.0,Finished,53.0,48.0,43.124,No rain,-0.89,51,7.0,0.0,2
1195,2019,Sp,gr,Ha,7.0,10.0,81.057,1.0,Finished,66.0,26.0,22.379,No rain,9.61,85,3.09,0.0,1
15406,2022,Em,no,Mc,5.0,3.0,80.90299999999999,15.0,Finished,63.0,19.0,30.070,Rain,4.34,96,2.91,1.33,1
4953,2022,Be,sa,Fe,1.0,3.0,111.977,15.0,Finished,44.0,11.0,22.543,Rain,-1.91,100,2.57,0.0,2
1423,2023,Be,ri,Al,19.0,16.0,110.994,0.0,Finished,44.0,22.0,23.290,Rain,-1.91,100,2.57,0.0,2
9085,2021,Br,ru,Wi,12.0,12.0,92.049,0.0,+1 Lap,51.0,2.0,34:32.543,No rain,4.18,97,2.28,0.0,2
256,2023,Sp,ma,,,,,,DNF,,26.0,22.241,No rain,9.61,85,3.09,0.0,1
8205,2022,Sã,ts,Al,0.0,17.0,75.508,0.0,+1 Lap,70.0,40.0,23.645,No rain,21.25,86,4.63,0.0,2
12299,2021,Fr,mi,,,,,,DNF,,15.0,31.457,No rain,8.64,77,3.73,0.1,1
8480,2020,Tu,ke,,,,,,DNF,,,,No rain,5.13,81,2.59,0.0,0
6287,2020,70,ve,Fe,11.0,12.0,90.785,0.0,Finished,52.0,22.0,28.167,No rain,4.18,97,2.28,0.0,1
9725,2024,Mi,sa,Fe,3.0,5.0,90.928,10.0,Finished,57.0,27.0,22.805,No rain,22.99,64,8.23,0.0,1
9319,2021,Sp,la,Wi,19.0,16.0,82.905,0.0,+1 Lap,65.0,9.0,26.672,No rain,9.61,85,3.09,0.0,3
11571,2021,Fr,ma,,,,,,DNF,,18.0,29.803,No rain,8.64,77,3.73,0.1,2
16085,2019,Fr,ve,Fe,7.0,5.0,92.74,11.0,Finished,53.0,51.0,30.468,No rain,8.64,77,3.73,0.1,2
17987,2020,It,ra,,,,,,DNF,,26.0,25:20.985,Rain,5.0,87,0.45,1.0,2
1232,2023,Me,no,Mc,17.0,5.0,81.944,10.0,Finished,71.0,34.0,20:26.386,No rain,23.88,23,4.12,0.0,3
9140,2021,Du,ma,,,,,,DNF,,21.0,19.142,No rain,1.59,88,3.6,0.0,2
13079,2024,Br,sa,Fe,7.0,5.0,88.293,11.0,Finished,52.0,26.0,29.199,No rain,4.18,97,2.28,0.0,1
8612,2023,Sp,st,As,5.0,6.0,78.72200000000001,8.0,Finished,66.0,34.0,23.371,No rain,9.61,85,3.09,0.0,2
11373,2019,Mo,no,Mc,12.0,11.0,76.413,0.0,Finished,78.0,47.0,25.026,No rain,11.92,73,3.6,0.0,1
15418,2019,Ja,gr,Ha,10.0,13.0,94.988,0.0,+1 Lap,51.0,16.0,23.478,No rain,7.84,72,6.85,0.0,1
16181,2022,Ab,st,As,14.0,8.0,89.62,4.0,Finished,58.0,13.0,21.814,No rain,21.1,68,2.06,0.0,2
5130,2023,La,le,Fe,1.0,2.0,95.669,18.0,Finished,50.0,21.0,22.559,No rain,14.64,31,1.54,0.0,1
5912,2019,Au,st,Ra,16.0,9.0,87.568,2.0,+1 Lap,57.0,27.0,22.471,No rain,17.76,67,0.89,0.0,1
8459,2021,Br,la,Wi,17.0,14.0,92.477,0.0,+1 Lap,51.0,19.0,27.543,No rain,4.18,97,2.28,0.0,2
16258,2021,Du,ve,As,15.0,13.0,73.958,0.0,+2 Laps,70.0,10.0,18.664,No rain,1.59,88,3.6,0.0,2
6127,2020,Em,ha,Me,2.0,1.0,75.484,26.0,Finished,63.0,52.0,30.925,Rain,4.34,96,2.91,1.33,2
13631,2019,Si,pe,,,,,,DNF,,13.0,29.082,No rain,26.92,87,1.03,0.0,1
8952,2019,Si,kv,To,14.0,15.0,104.371,0.0,Finished,61.0,12.0,28.799,No rain,26.92,87,1.03,0.0,2
7819,2023,Mo,sa,Wi,16.0,18.0,77.30199999999999,0.0,+2 Laps,76.0,23.0,27.774,No rain,11.92,73,3.6,0.0,3
6507,2020,Sa,st,Ra,10.0,3.0,,15.0,Finished,87.0,42.0,24.684,No rain,21.05,72,5.45,0.0,1
11018,2024,Me,al,As,13.0,18.0,82.72200000000001,0.0,DNF,15.0,,,No rain,23.88,23,4.12,0.0,0
1379,2019,Un,ha,Me,5.0,2.0,98.446,18.0,Finished,56.0,24.0,23.943,Rain,17.84,85,3.09,0.0,1
7689,2024,Hu,bo,Sa,12.0,16.0,82.792,0.0,+1 Lap,69.0,16.0,22.146,No rain,1.26,70,3.09,0.0,1
3688,2023,Du,oc,Al,16.0,10.0,74.57,1.0,Finished,72.0,10.0,19.795,No rain,1.59,88,3.6,0.0,2
12194,2023,Be,hu,,,,,,DNF,,24.0,25.238,Rain,-1.91,100,2.57,0.0,2
4759,2020,Tu,le,Fe,12.0,4.0,99.961,12.0,Finished,58.0,6.0,24.275,No rain,5.73,65,4.63,0.0,2
15859,2019,Br,ve,Fe,2.0,17.0,71.384,0.0,DNF,65.0,25.0,23.039,No rain,21.25,86,4.63,0.0,1
11940,2023,Qa,pe,,,,,,DNF,,17.0,27.808,No rain,20.97,72,3.43,0.0,1
3790,2019,Az,ha,Me,2.0,2.0,104.166,18.0,Finished,51.0,13.0,19.993,Rain,4.97,75,12.35,0.0,1
5799,2022,Mi,st,As,0.0,10.0,93.312,1.0,Finished,57.0,40.0,19.074,No rain,22.99,64,8.23,0.0,1
652,2019,Ch,kv,To,11.0,19.0,97.975,0.0,DNF,41.0,7.0,17.257,No rain,2.99,75,4.0,0.0,3
14092,2024,La,la,RB,14.0,16.0,96.98,0.0,Finished,50.0,11.0,21.049,No rain,14.64,31,1.54,0.0,1
7872,2021,Ab,ri,Mc,10.0,12.0,88.723,0.0,+1 Lap,57.0,52.0,22.056,No rain,21.1,68,2.06,0.0,2
16522,2019,It,ve,Fe,4.0,13.0,82.799,0.0,+1 Lap,52.0,41.0,24.376,Rain,5.0,87,0.45,1.0,3
9514,2020,It,ga,Al,10.0,1.0,84.037,25.0,Finished,53.0,19.0,24.096,Rain,5.0,87,0.45,1.0,2
5328,2021,Az,le,Fe,1.0,4.0,105.382,12.0,Finished,51.0,47.0,15.092,Rain,4.97,75,12.35,0.0,2
7219,2024,Me,st,As,14.0,11.0,81.311,0.0,+1 Lap,70.0,26.0,22.592,No rain,23.88,23,4.12,0.0,1
15858,2024,Ja,no,Mc,3.0,5.0,95.186,10.0,Finished,53.0,1.0,26:20.116,No rain,7.84,72,6.85,0.0,2
8839,2021,Br,ri,Mc,6.0,5.0,91.284,10.0,Finished,52.0,20.0,28.817,No rain,4.18,97,2.28,0.0,2
10072,2023,Me,hu,,,,,,DNF,,23.0,23.144,No rain,23.88,23,4.12,0.0,2
6152,2021,Em,ra,,,,,,DNF,,26.0,30.280,Rain,4.34,96,2.91,1.33,2
13643,2021,Qa,ru,Wi,15.0,17.0,85.768,0.0,+2 Laps,55.0,17.0,26.121,No rain,20.97,72,3.43,0.0,2
14727,2023,Az,no,Mc,7.0,9.0,105.738,2.0,Finished,51.0,9.0,20.346,Rain,4.97,75,12.35,0.0,1
10289,2024,Sp,st,As,14.0,14.0,79.318,0.0,+1 Lap,65.0,17.0,21.880,No rain,9.61,85,3.09,0.0,2
17959,2020,70,ra,,,,,,DNF,,26.0,29.296,No rain,4.18,97,2.28,0.0,1
17221,2024,Mo,ma,,,,,,DNF,,2.0,23.813,No rain,11.92,73,3.6,0.0,2
9735,2023,La,ga,Al,4.0,11.0,96.913,0.0,Finished,50.0,17.0,22.262,No rain,14.64,31,1.54,0.0,1
2916,2021,Ru,st,As,7.0,11.0,100.464,0.0,Finished,53.0,48.0,43.124,No rain,-0.89,51,7.0,0.0,2
12102,2021,Az,mi,,,,,,DNF,,44.0,21.587,Rain,4.97,75,12.35,0.0,3
1506,2024,Qa,ru,Me,1.0,4.0,83.355,12.0,Finished,57.0,,,No rain,20.97,72,3.43,0.0,0
10367,2021,It,ha,Me,4.0,17.0,85.87,0.0,DNF,25.0,25.0,25.619,Rain,5.0,87,0.45,1.0,1
14774,2023,Me,ts,Al,18.0,12.0,82.501,0.0,Finished,71.0,9.0,30.121,No rain,23.88,23,4.12,0.0,2
17471,2022,Be,ru,Me,5.0,4.0,110.793,12.0,Finished,44.0,29.0,22.977,Rain,-1.91,100,2.57,0.0,2
1648,2024,Ca,no,Mc,3.0,2.0,75.55799999999999,18.0,Finished,70.0,26.0,23.423,No rain,-4.97,57,6.69,0.0,1
4890,2020,Ei,ve,Fe,11.0,11.0,90.408,0.0,Finished,60.0,11.0,22.616,No rain,-2.31,93,3.09,0.0,2
730,2023,Sa,al,As,2.0,3.0,92.24,15.0,Finished,50.0,18.0,26.879,No rain,26.03,53,2.06,0.0,1
6766,2021,Tu,ve,As,10.0,18.0,92.73,0.0,+1 Lap,57.0,36.0,23.500,No rain,5.73,65,4.63,0.0,2
16172,2019,Br,ku,Wi,19.0,16.0,74.553,0.0,+1 Lap,70.0,20.0,23.861,No rain,21.25,86,4.63,0.0,2
11392,2023,Sa,de,,,,,,DNF,,17.0,21.116,No rain,26.03,53,2.06,0.0,1
8201,2021,St,ha,Me,2.0,2.0,67.05799999999999,19.0,Finished,71.0,28.0,21.219,No rain,-2.06,86,1.54,0.0,2
17833,2022,Be,al,Al,3.0,5.0,112.868,10.0,Finished,44.0,25.0,23.954,Rain,-1.91,100,2.57,0.0,2
9574,2019,Ge,le,Fe,10.0,17.0,87.697,0.0,DNF,27.0,15.0,22.102,No rain,0.22,86,0.0,0.0,2
5221,2024,Sp,ru,Me,4.0,4.0,78.28999999999999,12.0,Finished,66.0,15.0,25.023,No rain,9.61,85,3.09,0.0,2
2709,2024,It,no,Mc,1.0,3.0,81.432,16.0,Finished,53.0,14.0,24.169,Rain,5.0,87,0.45,1.0,2
5902,2019,It,pe,,,,,,DNF,,28.0,25.340,Rain,5.0,87,0.45,1.0,1
10305,2022,Br,ga,Al,11.0,16.0,94.614,0.0,DNF,26.0,16.0,29.632,No rain,4.18,97,2.28,0.0,2
16977,2022,Mo,ke,,,,,,DNF,,,,No rain,11.92,73,3.6,0.0,0
11592,2020,Ba,no,Mc,9.0,4.0,93.588,12.0,Finished,57.0,18.0,24.679,No rain,21.05,72,5.45,0.0,2
1543,2020,Tu,al,Re,4.0,3.0,80.039,15.0,Finished,59.0,8.0,23:58.719,No rain,5.13,81,2.59,0.0,2
15281,2022,Au,ru,Me,6.0,3.0,81.495,15.0,Finished,58.0,23.0,18.479,No rain,17.76,67,0.89,0.0,1
3126,2020,Sp,al,Re,6.0,8.0,82.194,4.0,+1 Lap,65.0,17.0,21.663,No rain,9.61,85,3.09,0.0,2
1156,2020,Tu,le,Fe,5.0,8.0,81.229,4.0,Finished,59.0,7.0,17.516,No rain,5.13,81,2.59,0.0,3
13886,2023,Un,al,Wi,15.0,9.0,101.371,2.0,Finished,56.0,29.0,24.354,Rain,17.84,85,3.09,0.0,2
5985,2019,Ca,gr,Ha,14.0,14.0,76.245,0.0,+1 Lap,69.0,34.0,24.071,No rain,-4.97,57,6.69,0.0,1
32,2023,Mo,le,Fe,6.0,6.0,75.773,8.0,Finished,78.0,44.0,24.192,No rain,11.92,73,3.6,0.0,1
7187,2024,Du,st,As,8.0,13.0,75.255,0.0,+1 Lap,71.0,30.0,21.385,No rain,1.59,88,3.6,0.0,1
11915,2023,Si,al,As,7.0,15.0,96.456,0.0,Finished,62.0,44.0,52.708,No rain,26.92,87,1.03,0.0,2
6300,2021,Sã,ha,Me,10.0,1.0,71.982,25.0,Finished,71.0,8.0,18.660,No rain,21.25,86,4.63,0.0,2
1610,2020,Em,la,Wi,19.0,11.0,78.719,0.0,Finished,63.0,34.0,29.892,Rain,4.34,96,2.91,1.33,1
939,2021,Em,ve,As,0.0,15.0,79.074,0.0,DNF,61.0,20.0,31.184,Rain,4.34,96,2.91,1.33,3
11661,2022,Mo,ga,Al,17.0,11.0,77.344,0.0,Finished,64.0,22.0,28.770,No rain,11.92,73,3.6,0.0,2
4023,2019,Ch,ha,Me,2.0,1.0,95.892,25.0,Finished,56.0,22.0,22.644,No rain,2.99,75,4.0,0.0,2
12073,2022,Sã,le,Fe,5.0,4.0,74.253,12.0,Finished,71.0,44.0,23.124,No rain,21.25,86,4.63,0.0,3
745,2021,Tu,ts,Al,9.0,14.0,92.844,0.0,+1 Lap,57.0,35.0,23.329,No rain,5.73,65,4.63,0.0,1
4083,2021,Ru,ra,,,,,,DNF,,15.0,30.102,No rain,-0.89,51,7.0,0.0,2
16870,2021,It,ma,Ha,16.0,16.0,87.202,0.0,DNF,41.0,39.0,30.917,Rain,5.0,87,0.45,1.0,3
5582,2022,Sa,bo,Al,8.0,15.0,93.979,0.0,DNF,36.0,35.0,22.710,No rain,26.03,53,2.06,0.0,2
2877,2023,Ca,bo,Al,14.0,10.0,76.625,1.0,Finished,70.0,36.0,24.038,No rain,-4.97,57,6.69,0.0,1
4701,2023,Au,ke,,,,,,DNF,,1.0,26.587,No rain,-2.06,86,1.54,0.0,2
2651,2024,Qa,no,Mc,3.0,10.0,82.384,2.0,Finished,57.0,,,No rain,20.97,72,3.43,0.0,0
12981,2024,Ch,al,Wi,14.0,12.0,100.79,0.0,Finished,56.0,9.0,23.273,No rain,2.99,75,4.0,0.0,2
8763,2024,Br,pe,,,,,,DNF,,28.0,32.313,No rain,4.18,97,2.28,0.0,2
5646,2024,It,hu,,,,,,DNF,,32.0,36.576,Rain,5.0,87,0.45,1.0,2
1821,2023,Ba,sa,Fe,4.0,4.0,97.13,12.0,Finished,57.0,13.0,24.500,No rain,21.05,72,5.45,0.0,1
11734,2019,Un,sa,Mc,7.0,8.0,100.844,4.0,+1 Lap,55.0,18.0,24.784,Rain,17.84,85,3.09,0.0,1
7413,2020,Ru,la,Wi,20.0,16.0,101.044,0.0,+1 Lap,52.0,17.0,29.862,No rain,-0.89,51,7.0,0.0,1
16427,2019,Ru,ha,Me,2.0,1.0,95.761,26.0,Finished,53.0,28.0,29.751,No rain,-0.89,51,7.0,0.0,1
7146,2020,Sa,pe,,,,,,DNF,,1.0,24.214,No rain,21.05,72,5.45,0.0,2
957,2023,Sp,ga,Al,10.0,10.0,78.375,1.0,Finished,66.0,19.0,23.388,No rain,9.61,85,3.09,0.0,1
2110,2024,Mi,al,As,15.0,9.0,91.727,2.0,Finished,57.0,22.0,22.374,No rain,22.99,64,8.23,0.0,1
16506,2021,Fr,le,Fe,7.0,16.0,97.681,0.0,+1 Lap,52.0,14.0,30.798,No rain,8.64,77,3.73,0.1,2
15582,2019,Ca,ke,,,,,,DNF,,39.0,24.381,No rain,-4.97,57,6.69,0.0,1
10011,2022,Si,la,Wi,19.0,19.0,125.585,0.0,DNF,7.0,,,No rain,26.92,87,1.03,0.0,0
7631,2020,Sp,ha,Me,1.0,1.0,79.822,25.0,Finished,66.0,23.0,23.377,No rain,9.61,85,3.09,0.0,1
17777,2024,Be,no,Mc,4.0,5.0,105.563,10.0,Finished,44.0,15.0,22.682,Rain,-1.91,100,2.57,0.0,2
17494,2024,Mi,st,As,11.0,17.0,91.588,0.0,Finished,57.0,11.0,23.038,No rain,22.99,64,8.23,0.0,2
7923,2024,Sp,zh,Sa,15.0,13.0,78.771,0.0,+1 Lap,65.0,9.0,22.523,No rain,9.61,85,3.09,0.0,1
8781,2023,Me,pi,Mc,7.0,8.0,82.76,4.0,Finished,71.0,25.0,23.734,No rain,23.88,23,4.12,0.0,2
14615,2019,Br,ha,Me,2.0,1.0,87.369,26.0,Finished,52.0,20.0,28.905,No rain,4.18,97,2.28,0.0,1
9320,2021,Az,ve,As,11.0,2.0,104.89,18.0,Finished,51.0,18.0,19.841,Rain,4.97,75,12.35,0.0,2
11257,2019,Si,ma,,,,,,DNF,,19.0,28.846,No rain,26.92,87,1.03,0.0,1
2960,2021,Sã,ri,Mc,11.0,19.0,74.443,0.0,DNF,49.0,7.0,19.732,No rain,21.25,86,4.63,0.0,1
4640,2023,Au,oc,Al,11.0,14.0,81.203,0.0,DNF,56.0,1.0,18.056,No rain,17.76,67,0.89,0.0,2
2399,2022,Au,le,Fe,1.0,1.0,80.26,26.0,Finished,58.0,22.0,17.973,No rain,17.76,67,0.89,0.0,1
7310,2024,Ca,ha,Me,7.0,4.0,74.856,13.0,Finished,70.0,43.0,24.226,No rain,-4.97,57,6.69,0.0,2
7251,2024,La,al,As,16.0,11.0,96.553,0.0,Finished,50.0,4.0,21.407,No rain,14.64,31,1.54,0.0,2
5487,2019,Hu,ke,,,,,,DNF,,38.0,21.618,No rain,1.26,70,3.09,0.0,1
16993,2022,Un,ve,As,10.0,8.0,102.546,4.0,Finished,56.0,18.0,24.307,Rain,17.84,85,3.09,0.0,1
16671,2022,Au,la,Wi,17.0,19.0,70.89,0.0,DNF,48.0,12.0,21.722,No rain,-2.06,86,1.54,0.0,2
14797,2020,Ru,gr,Ha,16.0,17.0,99.614,0.0,+1 Lap,52.0,17.0,30.054,No rain,-0.89,51,7.0,0.0,2
16275,2023,Ja,hu,,,,,,DNF,,8.0,23.520,No rain,7.84,72,6.85,0.0,2
2625,2021,Un,ve,As,18.0,10.0,100.481,1.0,+1 Lap,55.0,17.0,24.977,Rain,17.84,85,3.09,0.0,1
12314,2021,Br,ga,Al,11.0,11.0,90.266,0.0,Finished,52.0,2.0,34:27.244,No rain,4.18,97,2.28,0.0,1
3148,2019,Ja,kv,To,14.0,10.0,93.239,1.0,+1 Lap,51.0,27.0,23.293,No rain,7.84,72,6.85,0.0,1
15198,2021,Hu,ra,,,,,,DNF,,3.0,35.451,No rain,1.26,70,3.09,0.0,2
12076,2023,Ca,hu,,,,,,DNF,,11.0,24.880,No rain,-4.97,57,6.69,0.0,2
2873,2019,Ru,no,Mc,7.0,8.0,98.301,4.0,Finished,53.0,20.0,29.290,No rain,-0.89,51,7.0,0.0,1
9848,2023,Sp,hu,,,,,,DNF,,8.0,22.298,No rain,9.61,85,3.09,0.0,2
8297,2021,Az,pe,,,,,,DNF,,13.0,21.874,Rain,4.97,75,12.35,0.0,2
17817,2023,Du,al,As,5.0,2.0,73.837,19.0,Finished,72.0,2.0,20.647,No rain,1.59,88,3.6,0.0,2
76,2022,Un,ve,As,10.0,8.0,102.546,4.0,Finished,56.0,18.0,24.307,Rain,17.84,85,3.09,0.0,1
10365,2021,Ru,no,Mc,1.0,7.0,97.423,7.0,Finished,53.0,28.0,29.824,No rain,-0.89,51,7.0,0.0,1
16664,2024,Ba,ri,RB,14.0,13.0,95.163,0.0,+1 Lap,56.0,13.0,24.988,No rain,21.05,72,5.45,0.0,1
12597,2021,Qa,oc,Al,9.0,5.0,87.061,10.0,Finished,57.0,24.0,25.517,No rain,20.97,72,3.43,0.0,1
15484,2019,Be,kv,To,19.0,7.0,108.143,6.0,Finished,44.0,24.0,22.834,Rain,-1.91,100,2.57,0.0,1
16160,2023,Au,ke,,,,,,DNF,,8.0,15:40.228,No rain,17.76,67,0.89,0.0,2
6651,2022,Au,no,Mc,10.0,7.0,69.304,6.0,+1 Lap,70.0,14.0,22.684,No rain,-2.06,86,1.54,0.0,2
4947,2024,La,oc,Al,11.0,17.0,96.511,0.0,+1 Lap,49.0,12.0,21.142,No rain,14.64,31,1.54,0.0,2
17261,2019,Si,st,Ra,16.0,13.0,104.896,0.0,Finished,61.0,41.0,39.188,No rain,26.92,87,1.03,0.0,3
11689,2021,Br,no,Mc,5.0,4.0,91.42,12.0,Finished,52.0,21.0,31.706,No rain,4.18,97,2.28,0.0,2
93,2023,La,ke,,,,,,DNF,,26.0,21.868,No rain,14.64,31,1.54,0.0,2
13789,2023,Au,ru,Me,11.0,7.0,69.283,6.0,Finished,71.0,2.0,17.946,No rain,-2.06,86,1.54,0.0,2
13755,2021,Sa,ha,Me,1.0,1.0,90.734,26.0,Finished,50.0,10.0,20.580,No rain,26.03,53,2.06,0.0,2
